Provider,Species,Location,C3C4,Publication,DOI,Number,A,Pci,Tleaf,Qin
Wei Huang,Machilus yunnanensis,,C3,,,52,5.215785582,8.769746976,25.95921898,1537.467773
Wei Huang,Machilus yunnanensis,,C3,,,52,8.317756559,11.82096884,26.26865005,1537.507202
Wei Huang,Machilus yunnanensis,,C3,,,52,11.69157028,14.61480852,26.46338081,1536.379639
Wei Huang,Machilus yunnanensis,,C3,,,52,16.0352955,20.05011468,26.70556068,1535.999023
Wei Huang,Machilus yunnanensis,,C3,,,52,19.98668826,39.57411028,26.62003136,1538.252197
Wei Huang,Machilus yunnanensis,,C3,,,52,23.07019601,65.65841371,26.70018196,1537.784302
Wei Huang,Machilus yunnanensis,,C3,,,53,-0.982910625,5.222691538,26.62088203,1523.195801
Wei Huang,Machilus yunnanensis,,C3,,,53,2.05213701,5.728832129,27.32157516,1517.986206
Wei Huang,Machilus yunnanensis,,C3,,,53,6.301200086,9.116135887,27.60358429,1518.269531
Wei Huang,Machilus yunnanensis,,C3,,,53,9.976118534,13.08237979,27.79992867,1518.216309
Wei Huang,Machilus yunnanensis,,C3,,,53,13.91908958,16.54036789,28.18262291,1514.922241
Wei Huang,Machilus yunnanensis,,C3,,,53,21.56509349,24.00633777,28.66056824,1512.769775
Wei Huang,Machilus yunnanensis,,C3,,,53,30.93771908,44.45821014,29.09666634,1510.820435
Wei Huang,Machilus yunnanensis,,C3,,,53,35.50220627,77.18661929,29.45932007,1509.938843
Wei Huang,Machilus yunnanensis,,C3,,,54,-1.620583227,6.133636745,28.949646,1519.757446
Wei Huang,Machilus yunnanensis,,C3,,,54,1.457898897,6.410056688,28.97612572,1519.610229
Wei Huang,Machilus yunnanensis,,C3,,,54,6.777129234,9.374616345,28.88015747,1519.666382
Wei Huang,Machilus yunnanensis,,C3,,,54,10.41863719,13.73787336,28.77713013,1521.401611
Wei Huang,Machilus yunnanensis,,C3,,,54,13.44473279,18.57243623,28.55657959,1523.088623
Wei Huang,Machilus yunnanensis,,C3,,,54,21.88365632,26.16623053,28.44557762,1523.355103
Wei Huang,Machilus yunnanensis,,C3,,,54,25.65701032,53.60954632,28.33603287,1523.583252
Wei Huang,Machilus yunnanensis,,C3,,,54,30.12393874,87.55145418,28.44639969,1521.867676
Wei Huang,Machilus yunnanensis,,C3,,,55,-1.243702594,5.732451041,27.49681473,1527.910645
Wei Huang,Machilus yunnanensis,,C3,,,55,1.83815018,5.84971763,27.32648468,1527.589111
Wei Huang,Machilus yunnanensis,,C3,,,55,5.970173665,9.101359582,26.90867424,1528.581787
Wei Huang,Machilus yunnanensis,,C3,,,55,9.342685318,13.9118128,26.72431183,1528.662354
Wei Huang,Machilus yunnanensis,,C3,,,55,12.34950047,18.85893923,26.59985161,1527.082886
Wei Huang,Machilus yunnanensis,,C3,,,55,17.6294493,30.10146895,26.52473068,1527.098389
Wei Huang,Machilus yunnanensis,,C3,,,55,22.18642852,56.8213,26.25067329,1528.813599
Wei Huang,Machilus yunnanensis,,C3,,,55,22.9986518,56.38738373,26.34099388,1527.665527
Wei Huang,Machilus yunnanensis,,C3,,,55,25.27182412,92.93999684,26.17287636,1528.519043
Wei Huang,Machilus yunnanensis,,C3,,,55,25.85049935,90.96712917,26.8609066,1524.515137
Wei Huang,Machilus yunnanensis,,C3,,,56,-1.48468865,6.243487506,26.47800827,1525.416138
Wei Huang,Machilus yunnanensis,,C3,,,56,1.296877245,6.400834229,26.3879528,1526.481201
Wei Huang,Machilus yunnanensis,,C3,,,56,5.133301092,10.23127444,26.38916588,1525.931885
Wei Huang,Machilus yunnanensis,,C3,,,56,9.159006103,13.43897863,26.33568764,1525.512085
Wei Huang,Machilus yunnanensis,,C3,,,56,12.34056599,17.72585823,26.29940033,1526.001587
Wei Huang,Machilus yunnanensis,,C3,,,56,18.27640203,26.9709206,26.15737915,1526.778687
Wei Huang,Machilus yunnanensis,,C3,,,56,18.49624338,27.11856277,26.37501717,1525.65918
Wei Huang,Machilus yunnanensis,,C3,,,56,23.24012781,53.01985864,26.14092827,1526.610229
Wei Huang,Machilus yunnanensis,,C3,,,56,23.63792824,51.70976883,26.76434326,1523.895264
Wei Huang,Machilus yunnanensis,,C3,,,56,23.87590202,52.35207601,26.41804123,1525.338379
Wei Huang,Machilus yunnanensis,,C3,,,56,25.86432065,87.88195053,26.20597458,1525.478516
Wei Huang,Machilus yunnanensis,,C3,,,57,-0.780679266,5.157127886,26.11332321,1520.420166
Wei Huang,Machilus yunnanensis,,C3,,,57,1.905875702,6.053405775,26.37990379,1521.417358
Wei Huang,Machilus yunnanensis,,C3,,,57,5.211880112,10.13108099,26.29850769,1524.021362
Wei Huang,Machilus yunnanensis,,C3,,,57,9.41189775,13.1703784,26.30967903,1522.672241
Wei Huang,Machilus yunnanensis,,C3,,,57,13.18973086,16.10521109,26.3814888,1523.182129
Wei Huang,Machilus yunnanensis,,C3,,,57,19.22431144,24.3051941,26.31784439,1523.48645
Wei Huang,Machilus yunnanensis,,C3,,,57,25.84150952,46.05899829,26.35680962,1523.101807
Wei Huang,Machilus yunnanensis,,C3,,,57,30.33572064,76.43395567,26.56071091,1521.720947
Wei Huang,Woonyoungia septentrionalis,,C3,,,58,-0.797891101,5.43156046,24.94685936,1530.736938
Wei Huang,Woonyoungia septentrionalis,,C3,,,58,1.506772897,5.820855598,24.8323555,1531.966064
Wei Huang,Woonyoungia septentrionalis,,C3,,,58,5.29616453,8.752875881,24.66399574,1532.303345
Wei Huang,Woonyoungia septentrionalis,,C3,,,58,8.259857681,12.11940491,24.61782074,1532.570679
Wei Huang,Woonyoungia septentrionalis,,C3,,,58,11.82314849,10.29813905,24.37628746,1533.531128
Wei Huang,Woonyoungia septentrionalis,,C3,,,58,14.77960731,20.94614519,24.31829643,1533.062866
Wei Huang,Woonyoungia septentrionalis,,C3,,,58,20.5357393,41.91903606,24.30342865,1532.404907
Wei Huang,Woonyoungia septentrionalis,,C3,,,58,24.65518645,73.55133934,24.63834763,1531.317017
Wei Huang,Woonyoungia septentrionalis,,C3,,,59,-0.514951553,4.913842314,24.03796387,1530.389526
Wei Huang,Woonyoungia septentrionalis,,C3,,,59,1.260231314,6.250718418,24.04964256,1529.969849
Wei Huang,Woonyoungia septentrionalis,,C3,,,59,4.284974337,9.76817956,24.13150787,1530.112793
Wei Huang,Woonyoungia septentrionalis,,C3,,,59,7.113284373,13.22670291,24.14072037,1530.111572
Wei Huang,Woonyoungia septentrionalis,,C3,,,59,10.47530412,16.11073365,24.18172455,1529.993042
Wei Huang,Woonyoungia septentrionalis,,C3,,,59,14.02152511,24.90089543,24.14762878,1530.597168
Wei Huang,Woonyoungia septentrionalis,,C3,,,59,17.05857066,50.57311123,24.72589493,1528.696411
Wei Huang,Woonyoungia septentrionalis,,C3,,,59,20.4811456,81.82376624,24.17497253,1531.199341
Wei Huang,Woonyoungia septentrionalis,,C3,,,60,-0.568502878,4.991243543,23.69315338,1532.08374
Wei Huang,Woonyoungia septentrionalis,,C3,,,60,1.92152469,5.929608253,23.75749016,1530.742432
Wei Huang,Woonyoungia septentrionalis,,C3,,,60,4.816632471,10.96687907,23.73995781,1530.862061
Wei Huang,Woonyoungia septentrionalis,,C3,,,60,8.000553264,15.04376727,23.77677917,1531.085083
Wei Huang,Woonyoungia septentrionalis,,C3,,,60,11.11138645,10.11132037,24.08814812,1532.700195
Wei Huang,Woonyoungia septentrionalis,,C3,,,60,14.82635048,15.22190431,24.06151009,1533.022583
Wei Huang,Woonyoungia septentrionalis,,C3,,,60,19.93474671,37.20966871,23.99341965,1533.376343
Wei Huang,Woonyoungia septentrionalis,,C3,,,60,24.07063702,68.08148503,24.32038116,1530.725098
Wei Huang,Woonyoungia septentrionalis,,C3,,,61,-0.27746344,4.678880689,23.7046299,1530.260132
Wei Huang,Woonyoungia septentrionalis,,C3,,,61,1.43206112,6.441207041,23.85843658,1529.891113
Wei Huang,Woonyoungia septentrionalis,,C3,,,61,4.584233592,10.78565988,24.05643463,1528.903442
Wei Huang,Woonyoungia septentrionalis,,C3,,,61,7.414574982,13.25364802,24.47729492,1528.471191
Wei Huang,Woonyoungia septentrionalis,,C3,,,61,10.31797632,9.815355601,24.78418159,1528.339966
Wei Huang,Woonyoungia septentrionalis,,C3,,,61,13.84584323,9.560852698,24.94333267,1527.959839
Wei Huang,Woonyoungia septentrionalis,,C3,,,61,18.79207998,25.78269262,25.6402359,1524.476807
Wei Huang,Woonyoungia septentrionalis,,C3,,,61,22.38465432,49.76950054,25.45937729,1525.702271
Wei Huang,Woonyoungia septentrionalis,,C3,,,62,-0.748949589,5.085779968,24.35046005,1528.36499
Wei Huang,Woonyoungia septentrionalis,,C3,,,62,1.40299702,6.489267776,24.55481911,1527.639893
Wei Huang,Woonyoungia septentrionalis,,C3,,,62,5.638787842,9.417759512,24.85435486,1527.362915
Wei Huang,Woonyoungia septentrionalis,,C3,,,62,6.989121851,11.26123111,25.38748741,1527.696655
Wei Huang,Woonyoungia septentrionalis,,C3,,,62,10.86621109,9.120279581,25.51136017,1527.13916
Wei Huang,Woonyoungia septentrionalis,,C3,,,62,13.3938486,16.73220655,25.66594505,1526.724854
Wei Huang,Woonyoungia septentrionalis,,C3,,,62,19.95032336,28.73460157,25.70767403,1527.118408
Wei Huang,Woonyoungia septentrionalis,,C3,,,62,24.40311013,49.28509276,25.70376205,1527.728638
Wei Huang,Rhododendron delavayi,,C3,,,63,-1.866691667,5.279620361,21.39889336,1541.54541
Wei Huang,Rhododendron delavayi,,C3,,,63,2.223448642,6.730268066,21.40130615,1541.057495
Wei Huang,Rhododendron delavayi,,C3,,,63,6.93944943,12.14918262,21.40614319,1541.102783
Wei Huang,Rhododendron delavayi,,C3,,,63,11.85418939,17.43460792,21.38641739,1540.712036
Wei Huang,Rhododendron delavayi,,C3,,,63,16.35040994,23.21871624,21.42288971,1540.422607
Wei Huang,Rhododendron delavayi,,C3,,,63,23.58242692,35.22241305,21.39463425,1540.429932
Wei Huang,Rhododendron delavayi,,C3,,,63,29.34964434,64.12384386,21.45303726,1540.261108
Wei Huang,Rhododendron delavayi,,C3,,,63,32.42641605,102.8254033,21.50005531,1539.86731
Wei Huang,Rhododendron delavayi,,C3,,,64,-1.259732555,5.327412387,23.37504578,1540.175293
Wei Huang,Rhododendron delavayi,,C3,,,64,1.964392484,6.33220248,23.4371891,1539.454468
Wei Huang,Rhododendron delavayi,,C3,,,64,7.057246578,10.26277253,23.44320297,1539.036499
Wei Huang,Rhododendron delavayi,,C3,,,64,11.2648477,14.79877813,23.4747982,1539.005371
Wei Huang,Rhododendron delavayi,,C3,,,64,16.90741408,18.34089743,23.4828949,1539.132568
Wei Huang,Rhododendron delavayi,,C3,,,64,24.72750429,28.32871742,23.48750305,1539.081177
Wei Huang,Rhododendron delavayi,,C3,,,64,32.90467468,52.80352889,23.48906708,1539.268555
Wei Huang,Rhododendron delavayi,,C3,,,64,38.12347029,88.61627098,23.54681015,1538.764771
Wei Huang,Rhododendron delavayi,,C3,,,65,-1.483740496,5.221029177,23.44139671,1539.261963
Wei Huang,Rhododendron delavayi,,C3,,,65,1.533669752,6.979539453,23.26847839,1539.95752
Wei Huang,Rhododendron delavayi,,C3,,,65,7.275648976,11.59268156,23.30959702,1539.866699
Wei Huang,Rhododendron delavayi,,C3,,,65,11.72514995,16.60477729,23.30166626,1540.079712
Wei Huang,Rhododendron delavayi,,C3,,,65,15.30458791,22.14848286,23.30298996,1540.06311
Wei Huang,Rhododendron delavayi,,C3,,,65,23.51650017,32.96260721,23.31500244,1540.474365
Wei Huang,Rhododendron delavayi,,C3,,,65,30.17214102,59.82639488,23.38140297,1540.479614
Wei Huang,Rhododendron delavayi,,C3,,,65,33.31157417,96.18055152,23.4548111,1540.527832
Wei Huang,Rhododendron delavayi,,C3,,,66,-1.432292865,4.997247108,23.62457848,1535.319214
Wei Huang,Rhododendron delavayi,,C3,,,66,2.25559503,6.803159238,23.72975159,1534.320313
Wei Huang,Rhododendron delavayi,,C3,,,66,7.257719937,12.1159957,23.82028198,1534.261475
Wei Huang,Rhododendron delavayi,,C3,,,66,12.28293017,17.55998661,23.8180027,1534.440796
Wei Huang,Rhododendron delavayi,,C3,,,66,15.63901735,23.37797167,23.80501366,1534.270752
Wei Huang,Rhododendron delavayi,,C3,,,66,23.17811369,35.09381328,23.89022827,1534.09314
Wei Huang,Rhododendron delavayi,,C3,,,66,29.57496724,62.23024343,24.15486717,1533.445435
Wei Huang,Rhododendron delavayi,,C3,,,66,33.13868896,95.48846349,24.5364666,1532.63855
Wei Huang,Rhododendron delavayi,,C3,,,67,-1.817987556,5.245445117,24.61531639,1535.301514
Wei Huang,Rhododendron delavayi,,C3,,,67,1.40815293,7.162112923,24.68006516,1534.830566
Wei Huang,Rhododendron delavayi,,C3,,,67,6.337646527,11.91167479,24.90547943,1533.471069
Wei Huang,Rhododendron delavayi,,C3,,,67,10.23000589,16.83316217,25.12929153,1533.257813
Wei Huang,Rhododendron delavayi,,C3,,,67,14.1135478,21.09972014,25.39271927,1533.14624
Wei Huang,Rhododendron delavayi,,C3,,,67,21.4577245,27.86599546,25.75746155,1533.291382
Wei Huang,Rhododendron delavayi,,C3,,,67,26.6273614,52.39910015,25.80287552,1533.606934
Wei Huang,Rhododendron delavayi,,C3,,,67,30.99834199,85.21765651,25.8904705,1533.911133
Wei Huang,Viburnum punctatum,,C3,,,68,-1.325204679,5.026842857,25.81121063,1520.371094
Wei Huang,Viburnum punctatum,,C3,,,68,1.502975,7.060193626,25.68906784,1520.267944
Wei Huang,Viburnum punctatum,,C3,,,68,6.688123406,12.24016576,25.50530052,1521.095581
Wei Huang,Viburnum punctatum,,C3,,,68,11.60357609,17.56382413,25.37239456,1521.114624
Wei Huang,Viburnum punctatum,,C3,,,68,15.95968765,23.03682223,25.26756477,1521.539429
Wei Huang,Viburnum punctatum,,C3,,,68,24.73382169,33.58145885,25.20692825,1521.986328
Wei Huang,Viburnum punctatum,,C3,,,68,35.36934841,57.84381091,25.23303795,1521.757935
Wei Huang,Viburnum punctatum,,C3,,,68,39.244194,89.61518619,25.51688576,1522.476196
Wei Huang,Viburnum punctatum,,C3,,,69,-1.715407648,5.671205436,25.62605095,1524.512695
Wei Huang,Viburnum punctatum,,C3,,,69,1.50676663,6.697182327,25.58635712,1524.40686
Wei Huang,Viburnum punctatum,,C3,,,69,5.77992582,11.37747149,25.50442314,1524.680664
Wei Huang,Viburnum punctatum,,C3,,,69,8.112542156,17.54328834,25.41454506,1524.952393
Wei Huang,Viburnum punctatum,,C3,,,69,13.05206138,21.85568316,25.3652401,1525.031616
Wei Huang,Viburnum punctatum,,C3,,,69,19.24418847,32.93838564,25.28507423,1525.679443
Wei Huang,Viburnum punctatum,,C3,,,69,25.98406687,57.23808723,25.34871674,1526.139893
Wei Huang,Viburnum punctatum,,C3,,,69,30.27077245,75.07241213,25.8048954,1526.889282
Wei Huang,Viburnum punctatum,,C3,,,70,-1.563004216,5.737997672,25.39196777,1527.932495
Wei Huang,Viburnum punctatum,,C3,,,70,1.025839721,6.796667704,25.38630867,1528.103516
Wei Huang,Viburnum punctatum,,C3,,,70,4.751270252,10.9141642,25.35597801,1528.091797
Wei Huang,Viburnum punctatum,,C3,,,70,7.684225697,15.40993255,25.33872223,1528.508667
Wei Huang,Viburnum punctatum,,C3,,,70,12.03581112,18.42374761,25.37812233,1528.129761
Wei Huang,Viburnum punctatum,,C3,,,70,15.97391533,26.85371088,25.51678085,1528.598633
Wei Huang,Viburnum punctatum,,C3,,,70,20.65333801,38.18275709,25.89525795,1529.02124
Wei Huang,Viburnum punctatum,,C3,,,70,25.4289595,46.20294238,26.07936478,1529.033936
Wei Huang,Viburnum punctatum,,C3,,,71,-1.093333331,5.170050883,22.7971077,1536.127319
Wei Huang,Viburnum punctatum,,C3,,,71,1.521119913,6.78614738,22.90732765,1534.953979
Wei Huang,Viburnum punctatum,,C3,,,71,5.492195494,11.80998542,23.04280663,1533.795288
Wei Huang,Viburnum punctatum,,C3,,,71,8.452874282,17.44615803,23.15897369,1533.109863
Wei Huang,Viburnum punctatum,,C3,,,71,11.65974398,22.89048414,23.29602814,1532.491089
Wei Huang,Viburnum punctatum,,C3,,,71,16.64194935,34.62706748,23.43689537,1532.623047
Wei Huang,Viburnum punctatum,,C3,,,71,22.26942202,60.29705605,23.60857964,1532.41687
Wei Huang,Viburnum punctatum,,C3,,,71,25.2721793,95.97271332,23.93212509,1531.159912
Wei Huang,Viburnum punctatum,,C3,,,72,-1.484386719,5.139341036,23.96083641,1528.048584
Wei Huang,Viburnum punctatum,,C3,,,72,1.39948958,7.060758147,23.87671089,1528.509277
Wei Huang,Viburnum punctatum,,C3,,,72,5.835605665,12.28709772,23.89901733,1528.972412
Wei Huang,Viburnum punctatum,,C3,,,72,8.532232106,17.42315089,24.41155052,1527.803345
Wei Huang,Viburnum punctatum,,C3,,,72,11.92239505,20.18177645,24.43276024,1529.554443
Wei Huang,Viburnum punctatum,,C3,,,72,14.77621281,25.47604692,24.903862,1529.414917
Wei Huang,Viburnum punctatum,,C3,,,72,19.99022811,44.5068018,24.97929382,1529.032104
Wei Huang,Viburnum punctatum,,C3,,,72,26.57144423,61.15322467,25.51542091,1527.194824
Wei Huang,Viburnum punctatum,,C3,,,73,-1.266525805,5.084986643,23.4604702,1530.593262
Wei Huang,Viburnum punctatum,,C3,,,73,1.781761849,6.937023317,23.43000412,1530.156616
Wei Huang,Viburnum punctatum,,C3,,,73,6.900862555,12.31793924,23.37240982,1530.371826
Wei Huang,Viburnum punctatum,,C3,,,73,10.13917964,18.5198939,23.28601646,1530.743896
Wei Huang,Viburnum punctatum,,C3,,,73,14.40579721,24.07593228,23.2121048,1531.105713
Wei Huang,Viburnum punctatum,,C3,,,73,22.31501384,35.87214277,23.15266228,1531.304199
Wei Huang,Viburnum punctatum,,C3,,,73,29.29871035,63.87589927,23.09294319,1531.625977
Wei Huang,Viburnum punctatum,,C3,,,73,33.3872456,101.1413207,23.11956215,1531.513916
Wei Huang,Crataegus scabrifolia,,C3,,,74,-0.948511352,4.796556397,27.84904671,1516.178345
Wei Huang,Crataegus scabrifolia,,C3,,,74,1.702315572,6.635544548,27.8679924,1515.77417
Wei Huang,Crataegus scabrifolia,,C3,,,74,6.295910841,11.35150939,28.01685333,1514.370239
Wei Huang,Crataegus scabrifolia,,C3,,,74,12.99177544,14.20438717,28.10545158,1514.924683
Wei Huang,Crataegus scabrifolia,,C3,,,74,16.96458251,19.04605086,28.12417603,1514.936523
Wei Huang,Crataegus scabrifolia,,C3,,,74,21.56277709,28.90287101,28.25963783,1516.087158
Wei Huang,Crataegus scabrifolia,,C3,,,74,25.64170254,55.34352509,28.47227478,1514.197998
Wei Huang,Crataegus scabrifolia,,C3,,,74,28.38248718,91.00925626,28.53612328,1514.378784
Wei Huang,Crataegus scabrifolia,,C3,,,75,-0.963022425,4.905918916,27.84763336,1511.855713
Wei Huang,Crataegus scabrifolia,,C3,,,75,1.824869167,6.576565092,27.81587791,1512.070435
Wei Huang,Crataegus scabrifolia,,C3,,,75,6.775968024,11.86987821,27.76709747,1514.041504
Wei Huang,Crataegus scabrifolia,,C3,,,75,9.625145499,17.63450486,28.09256172,1512.382324
Wei Huang,Crataegus scabrifolia,,C3,,,75,10.26705476,16.97511137,28.41833687,1509.623657
Wei Huang,Crataegus scabrifolia,,C3,,,75,16.46122205,20.20384786,28.91213036,1506.411621
Wei Huang,Crataegus scabrifolia,,C3,,,75,24.49589902,60.82290955,29.26074028,1505.485596
Wei Huang,Crataegus scabrifolia,,C3,,,75,27.12008609,96.59363715,29.54920197,1505.665161
Wei Huang,Crataegus scabrifolia,,C3,,,76,-1.074773759,5.417265742,30.44024658,1510.32019
Wei Huang,Crataegus scabrifolia,,C3,,,76,1.421508724,6.087322463,30.49490929,1509.755859
Wei Huang,Crataegus scabrifolia,,C3,,,76,6.677263464,7.619064089,30.59844398,1507.723022
Wei Huang,Crataegus scabrifolia,,C3,,,76,11.01060543,10.49566649,30.49529839,1510.050049
Wei Huang,Crataegus scabrifolia,,C3,,,76,16.70980376,11.29878465,30.50059509,1509.956055
Wei Huang,Crataegus scabrifolia,,C3,,,76,21.1038144,20.95378383,30.42450523,1510.654663
Wei Huang,Crataegus scabrifolia,,C3,,,76,27.68480724,40.61006897,30.35128784,1512.248291
Wei Huang,Crataegus scabrifolia,,C3,,,76,30.5187262,75.26306906,30.36108971,1512.11731
Wei Huang,Crataegus scabrifolia,,C3,,,77,-1.508689231,5.921487094,30.14972878,1505.016235
Wei Huang,Crataegus scabrifolia,,C3,,,77,0.971116688,6.543482779,29.82740402,1506.946289
Wei Huang,Crataegus scabrifolia,,C3,,,77,6.590226395,8.119299207,29.64774323,1507.496582
Wei Huang,Crataegus scabrifolia,,C3,,,77,11.02291089,11.39540826,29.48584175,1507.966919
Wei Huang,Crataegus scabrifolia,,C3,,,77,18.17652879,13.14522824,29.07139206,1509.677124
Wei Huang,Crataegus scabrifolia,,C3,,,77,22.59566707,22.91673998,28.78153229,1511.105469
Wei Huang,Crataegus scabrifolia,,C3,,,77,27.52908097,49.27518779,28.50345802,1512.70166
Wei Huang,Crataegus scabrifolia,,C3,,,77,29.45769125,86.43504224,28.3465023,1513.182373
Wei Huang,Alchornea davidii,,C3,,,78,-0.278337712,4.092904198,23.79751968,1522.73938
Wei Huang,Alchornea davidii,,C3,,,78,3.392947348,6.256057314,23.77132607,1522.920166
Wei Huang,Alchornea davidii,,C3,,,78,9.985879315,11.19737281,23.70029068,1522.557861
Wei Huang,Alchornea davidii,,C3,,,78,15.22117832,16.77148346,23.624403,1523.069824
Wei Huang,Alchornea davidii,,C3,,,78,20.24415842,22.51900465,23.55329704,1522.916626
Wei Huang,Alchornea davidii,,C3,,,78,25.83632919,35.24115284,23.63633537,1522.745728
Wei Huang,Alchornea davidii,,C3,,,78,29.88398586,63.70427622,23.82354355,1522.412109
Wei Huang,Alchornea davidii,,C3,,,78,32.80005776,135.2153646,24.21332359,1522.362427
Wei Huang,Alchornea davidii,,C3,,,79,-0.94273714,4.412205469,23.55875015,1524.19812
Wei Huang,Alchornea davidii,,C3,,,79,2.945549251,6.801726838,23.6026783,1523.768799
Wei Huang,Alchornea davidii,,C3,,,79,9.912876311,11.83144625,23.68374634,1522.958984
Wei Huang,Alchornea davidii,,C3,,,79,14.95816037,17.42498256,23.66377831,1522.645142
Wei Huang,Alchornea davidii,,C3,,,79,21.32839705,22.76646824,23.64540291,1522.171021
Wei Huang,Alchornea davidii,,C3,,,79,25.92783294,36.09698878,23.76891708,1522.815918
Wei Huang,Alchornea davidii,,C3,,,79,29.59257452,65.68588854,23.86969376,1522.355591
Wei Huang,Alchornea davidii,,C3,,,79,29.83210438,104.3246421,23.94536591,1521.975708
Wei Huang,Alchornea davidii,,C3,,,80,-3.44104229,4.578979065,23.65085983,1521.751099
